名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/04/07(金) 21:44:00.77 ID:8dWA6wXM0<> でゃまれ！ <>かわ余 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:47:37.17 ID:1jK/D/z70<> ID:609g27AY0 <br> ↑ <br> 前スレで殺害予告して完全刑事案件ライン超えかましたガイジ <br> 昨晩からずっと自演で誹謗中傷コピペしてるすいアン倶楽部でした <br> こいつのおかげで自演連投してた奴ら連座される祭りがくるぞw <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:47:38.55 ID:nNFvlA+s0<> ころさんステラステラです <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:47:40.26 ID:x/YXJhJz0<> あめみや見てるとどこかのスマブラプロを思い出す <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:47:42.66 ID:DQShk6vq0<> <a href="../test/read.cgi/livemegami/1680871440/134" rel="noopener noreferrer" target="_blank">&gt;&gt;134</a> <br> 仕事とかしてないの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:47:44.11 ID:SSDwg1DV0<> すてらーすてらー <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:47:44.22 ID:sJjMvvIi0<> ステラステラです <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:47:44.45 ID:3wevym4Z0<> ステラステラどりゃあああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:47:46.65 ID:MmvEiMPZ0<> 地震 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:47:46.93 ID:pChA1IVF0<> ころさんって被りとかもう気にしてないだろ <br> ぺこらとも普通に被ってるし <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:47:47.42 ID:1cvMHjXI0<> すいころフラグ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 21:47:48.23 ID:oBqogqYP0<> ころね聞くぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:47:49.28 ID:qsUs3B/Y0<> ホロメンというIPを背負った演者がさ <br>  <br>  <br>  <br> 運営の許可なしに太陽に反応してメス化するのってさ <br>  <br>  <br>  <br>  <br> ディズニーのミッキーマウスがへずまりゅうにグレコのコーチング受けるのと何が違うの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:47:51.88 ID:qUWKYwXr0<> さっきのマリ箱の喘ぎもだがなんか振り切れてないな <br> やっぱメン限じゃないから緊張してるのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 21:47:54.38 ID:KM7E9Y240<> だってぼかぁーほーしだからー <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:47:55.11 ID:oJAys/5x0<> ステラー歌う人増えたな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:47:55.62 ID:uHYdKCZY0<> Adoってめっちゃ腰低いのにうっせえわの作詞もやってると思われててヘイト買ってる時期あったよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:47:57.28 ID:5rpGbHCy0<> ﾄﾞｩﾙ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 21:47:57.78 ID:jvALAtb/0<> ここってさくらみこファンスレですか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:47:57.94 ID:DN4/V70s0<> これもうみっころね歌枠だろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:47:58.43 ID:Xhecb29z0<> ステラステラ歌うんか <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 21:48:00.14 ID:VOUJmgwR0<> ころさんのステラーステラー <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:48:00.61 ID:RAkyw01v0<> だぁってぼぉくわほーしだぁーからぁー♪ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:48:02.43 ID:sf2bUII80<> 灼熱歌え&#128545; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:48:03.15 ID:VfWEKO/B0<> ござる「集中して黙ったら配信なのにダメでしょ」 <br>  <br> &#129418;・・・ <br>  <br> ござる「大会主催に推しがいるから頑張る」 <br>  <br> &#128048;・・・ <br>  <br> どうすんのこいつ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:48:03.37 ID:+VtrHkc30<> みこち歌ええやんって思った人は3月の誕生日ライブも見てみるといいよ <br> 感動するくらい可愛いから <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:48:04.03 ID:meAgwEAq0<> すいちゃんの曲って歌い得だからホロメンは擦った方がいいよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 21:48:04.57 ID:UaX+p6BG0<> あばさんめっちゃ稀に今でもホロの配信に触れてるしいいね欄もホロまみれなんだよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:48:05.32 ID:sho4pVzp0<> <a href="../test/read.cgi/livemegami/1680871440/119" rel="noopener noreferrer" target="_blank">&gt;&gt;119</a> <br> あばさん再評価路線あるとは思いもしませんでした <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 21:48:05.71 ID:SIceU1ZZ0<> なんでだよ <br> この流れで灼熱だろがい！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 21:48:07.16 ID:73QLdpyj0<> ライン越えしてもいいすか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 21:48:07.14 ID:sxZTFtfL0<> あばさんの当時のムーブはクソだったけど、3期生ライブに苦言を呈したり4thでバチクソに感動してたのをみると純粋な一ファンではあるんだよな <br> あめみやくんにはまだそこらへんの””熱意””を感じないんだよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:48:07.73 ID:JJkVjnM40<> <a href="../test/read.cgi/livemegami/1680871440/89" rel="noopener noreferrer" target="_blank">&gt;&gt;89</a> <br> どんなコメしたんだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 21:48:09.90 ID:KzX43bXM0<> みこち何やってても楽しいフェーズに来たな <br> 本当に可愛くて面白い子なんだよみこちって <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:48:10.25 ID:JYPtdYPJ0<> すいちゃんの直筆サイン当てるために買うぞカレー <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:48:10.34 ID:unwwFVnl0<> <a href="../test/read.cgi/livemegami/1680871440/135" rel="noopener noreferrer" target="_blank">&gt;&gt;135</a> <br> すいちゃんのカレー工場招待チケットならなー <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:48:12.98 ID:YUzGEhgt0<> 俺もｱｰﾎﾝﾁｪｱ買おうかな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:48:11.72 ID:7wk37zAM0<> <a href="../test/read.cgi/livemegami/1680871440/145" rel="noopener noreferrer" target="_blank">&gt;&gt;145</a> <br> うめきうそだろ・・・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:48:14.66 ID:oJAys/5x0<> すいころってテトリスコラボある？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:48:18.79 ID:YGqWxbCN0<> ころさんのステラステラって初か？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:48:20.70 ID:/FuAL/Qi0<> しゃかまた～&#128525; <br>  <br>  <br> 沙花叉クロヱ&#127907;擬態ごっこ＆P.E.T.投稿しました！ @sakamatachloe (2023/04/07 21:48:03) <br> #沙花叉とびしょ濡れ水族館 <br> チケット残り少ないですが沙花叉初のオンリーイベント絶対成功させたいので、予定の合う方はぜひ会いにきて楽しんでください！&#127907;&#10024; <br> チケット↓ <br> https://chugaionline.xyz/event/chloebisyonure_aquarium/ <br>  <br> 現地の様子は #パシャパシャ沙花叉 で呟いてください！&#129392;&#128150; <br> 素敵なお写真は配信で紹介するかも！&#128563;！ <br> https://ohayua.cyou/video-twimg-com/ext_tw_video/1644318938308947968/pu/vid/1280x720/jv93ZaFKuttPm_k%31.mp4 https://pbs.twimg.com/ext_tw_video_thumb/1644318938308947968/pu/img/YqSGeQKnaKihqY5E.jpg <br> http://twitter.com/sakamatachloe/status/1644321136975704064 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:48:23.03 ID:h+XzqqdN0<> みこち灼熱歌わんのかい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:48:26.33 ID:RAkyw01v0<> ベテルギウスどりゃあああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:48:27.28 ID:YUZjbfq30<> <a href="../test/read.cgi/livemegami/1680871440/98" rel="noopener noreferrer" target="_blank">&gt;&gt;98</a> <br> 現地にあってしまったばかりに <br> かわいそ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 21:48:30.02 ID:KzX43bXM0<> 聞いたことあるこれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:48:30.31 ID:KB3xnP8e0<> 普通のJPOPきた <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:48:37.98 ID:+64HYCIy0<> みこち～ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:48:41.83 ID:e6jVcEsf0<> がんばれぞい <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 21:48:46.02 ID:FY45b6/o0<> 聞いたこともないロックマン、強くない？ <br> https://i.imgur.com/XuK8N7R.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:48:47.36 ID:AHqSRIZU0<> あめみやと比べると&#9728;はマシだったな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 21:48:48.83 ID:7JIu7/BN0<> 葛葉「今日俺は暗黙のルールを破る」 <br> 葛葉「今日は謝罪をして（3Dお披露目配信に）被せる事にした、今日はラナンキュラスというグループ」 <br> 葛葉「決まりはなくて、でも脈々と被せてこなかった」 <br> 葛葉「人数が増えて来たので…一回やってみようかなって…」 <br> ストリーマー「運営に後でなんか言われるの？」 <br> 葛葉「リスナーに言われる」 <br> ストリーマー「革命かもしれんね」 <br> 葛葉「リツイートして、俺の反感が薄まるかもしれない、チームのみんなありがとう！」 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:48:51.28 ID:AAGm/XPM0<> <a href="../test/read.cgi/livemegami/1680871440/119" rel="noopener noreferrer" target="_blank">&gt;&gt;119</a> <br> これをみこに書き換えたらホロアン止まらなくなるだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 21:48:51.61 ID:FJ6uoasJ0<> アーホンチェア <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:48:51.60 ID:6odHvUKd0<> <a href="../test/read.cgi/livemegami/1680871440/58" rel="noopener noreferrer" target="_blank">&gt;&gt;58</a> <br> ｢あめみや｣な？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 21:48:52.10 ID:GzBckUw60<> 優里は彼氏がよぎるからやめろ&#128545; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:48:52.36 ID:j8Egj+cg0<> <a href="../test/read.cgi/livemegami/1680871440/119" rel="noopener noreferrer" target="_blank">&gt;&gt;119</a> <br> 猫と配信してる画像くれ <br> いつの間にかさわやかお兄さんになってたやつ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:48:55.49 ID:x/YXJhJz0<> <a href="../test/read.cgi/livemegami/1680871440/23" rel="noopener noreferrer" target="_blank">&gt;&gt;23</a> <br> あれは自分の配信なのに、リスナーをポケモンにして何故か自分は見てる側だったからだ <br> あくあとやりたいのにアバダンゴとやらされたらストレス貯まるだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:48:57.99 ID:+2SoXZlE0<> 下山曲や <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:48:58.69 ID:prdkRisA0<> <a href="../test/read.cgi/livemegami/1680871440/129" rel="noopener noreferrer" target="_blank">&gt;&gt;129</a> <br> じゃがいもとたまねぎだけ許されたんだぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:48:59.33 ID:609g27AY0<> <a href="../test/read.cgi/livemegami/1680871440/169" rel="noopener noreferrer" target="_blank">&gt;&gt;169</a> <br> なおさら売名じゃなくてチンポギンギンにさせて近寄ってきてるってことじゃん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:49:00.73 ID:AXnHezZb0<> 優里って失恋ソングしか歌わんよね&#128052; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:49:02.31 ID:GGFxkaJf0<> なあ、なんかみこのデバフ歌枠に負けてる奴いない？ <br> https://i.imgur.com/1KUfaXF.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:49:06.88 ID:h+XzqqdN0<> ころさんはすいちゃんにテトリス教えて貰え <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:49:08.05 ID:vJiqjfwn0<> <a href="../test/read.cgi/livemegami/1680871440/83" rel="noopener noreferrer" target="_blank">&gt;&gt;83</a> <br> 積み重ねだよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:49:10.88 ID:t/r/EgrY0<> 百鬼がメンシ乞食に文句言ってたけど <br> 配信しないのにメンバーシップ払わせてることに罪悪感はないのかな？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:49:11.45 ID:RAkyw01v0<> ころさんwwwwwwwww <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:49:12.60 ID:pChA1IVF0<> <a href="../test/read.cgi/livemegami/1680871440/160" rel="noopener noreferrer" target="_blank">&gt;&gt;160</a> <br> 他に見るもんないから見てる <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 21:49:14.94 ID:KzX43bXM0<> みこち歌上手くなったな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:49:18.48 ID:AOAqtLkk0<> ころさん草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:49:18.83 ID:EWm2r8If0<> 山田は枠立てずにdttoとすみれでやってんのね <br> ちーさんメンタルやられたんか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:49:25.65 ID:h+XzqqdN0<> <a href="../test/read.cgi/livemegami/1680871440/186" rel="noopener noreferrer" target="_blank">&gt;&gt;186</a> <br> おかゆとラミィで歌ってみた出してた <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:49:26.48 ID:m4N3+MIX0<> <a href="../test/read.cgi/livemegami/1680871440/136" rel="noopener noreferrer" target="_blank">&gt;&gt;136</a> <br> ふたされないように <br> 高低差つけるんじゃない？ <br> あんまり知らないけど <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:49:26.66 ID:ZRQN0XoV0<> <a href="../test/read.cgi/livemegami/1680871440/203" rel="noopener noreferrer" target="_blank">&gt;&gt;203</a> <br> かっさん弱くなりすぎだろ・・・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 21:49:28.04 ID:sxZTFtfL0<> <a href="../test/read.cgi/livemegami/1680871440/182" rel="noopener noreferrer" target="_blank">&gt;&gt;182</a> <br> しゃかまた&#12316;&#12316;&#128525; <br> 16日会いにいく余&#12316;&#129392; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 21:49:30.17 ID:YD0QemDU0<> 知ってる曲どりゃ！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:49:31.36 ID:PNirm6ww0<> 史上最大のブラックホール発見　質量は太陽の300億倍 <br> https://media.loom-app.com/gizmodo/dist/images/2023/04/06/ffa9881724573fa1d26bbc2e60513e63.jpg%E3%81%AE%E3%82%B3%E3%83%94%E3%83%BC.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/04/07(金) 21:49:31.39 ID:Fzzuamyp0<> <a href="../test/read.cgi/livemegami/1680871440/119" rel="noopener noreferrer" target="_blank">&gt;&gt;119</a> <br> ノリは嫌いじゃない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:49:31.97 ID:mL8jdGg00<> すでなーすでなーきたあああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:49:34.09 ID:RAkyw01v0<> ころさんのステラステラ、質です <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:49:37.70 ID:kYtAsl390<> 焼肉で終わった男 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:49:38.27 ID:fnYNLXcT0<> ベテルギウスくっそ良曲 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/04/07(金) 21:49:39.28 ID:1cvMHjXI0<> ころさんが音源持ってるってことはすいせいと連絡取り合ったんだな <>
