名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/08/18(金) 22:33:01.57 ID:dH405CZn0<> へけっ <>とっとこハコ太郎 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:34:38.50 ID:gQ6LFKDi0<> ﾅﾊﾊ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:34:38.71 ID:2IWTeaG60<> バリウムの名前とID連鎖NGにしたらこのスレ半分ぐらい消えるんじゃないか <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:34:39.04 ID:X2cAR4m40<> こんちゆちゆ&#12316; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:34:39.06 ID:aXltJasv0<> <a href="../test/read.cgi/livemegami/1692365581/91" rel="noopener noreferrer" target="_blank">&gt;&gt;91</a> <br> うん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:34:39.45 ID:PaLjPGRp0<> レイド遅れて下山したわりには耐えたか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:34:40.46 ID:aikppi1s0<> ﾅﾊﾊｰ枠ぐるぐるだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:34:40.54 ID:0898bIAV0<> こんちゆちゆ～ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:34:40.80 ID:fRR6LZLZ0<> こんちゆちゆ～&#128557; <br> ちゆっさん～&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:34:40.84 ID:iuoiuAsq0<> <a href="../test/read.cgi/livemegami/1692365581/133" rel="noopener noreferrer" target="_blank">&gt;&gt;133</a> <br> レイド上手く行ってなかった <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:34:40.85 ID:6JVkzOgR0<> ﾅﾊﾊ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:34:41.78 ID:O2Lv6pdn0<> ナハハ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:34:43.11 ID:G/qerVTc0<> ﾅﾊｰﾊなんでも出来るでござるよ <br> 大食い <br> 酒 <br> ゲーム <br> 歌 <br> お絵描き <br> コラボ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:34:43.14 ID:Ex6g+uZD0<> ﾅﾊﾊ…出ました <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:34:43.13 ID:VmMsj9YT0<> しらけんグルグルひでえな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:34:44.55 ID:Q0SIf68z0<> ナハハニチャニチャしてます <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:34:44.54 ID:9ZT6dZAp0<> ぐるぐるして <br> 自動（144P）になってしまった <br> がんばれー <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:34:44.75 ID:ac72Q67O0<> こいつがござるか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:34:45.87 ID:QRKBN2+S0<> はじめてのちゆも歌うとみた <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:34:46.87 ID:mLDZV0pu0<> グルッてるんだが・・・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:34:47.24 ID:dHKqIFlm0<> ﾅﾊﾊ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:34:48.10 ID:0nC3Q+490<> ござる見つかっちゃうなこれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:34:48.16 ID:CbXCECLj0<> ござる重いわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:34:48.94 ID:uOl6IyCx0<> &#128048;「昔のぺこちゃんのほうがかわいい声で叫んでるので…声使うならそちらで…」 <br>  <br> 急に悲しい事言うなよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:34:50.34 ID:6hVofrK80<> ござるクソぐるったな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:34:51.47 ID:Ht6cF5h/0<> ナハーハ酒飲め！！！！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:34:52.46 ID:E/WCOSMU0<> &#128166;&#128166;&#128166;&#128166;&#128166;&#128166;&#128166; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:34:53.02 ID:+cJDn/bR0<> <a href="../test/read.cgi/livemegami/1692365581/26" rel="noopener noreferrer" target="_blank">&gt;&gt;26</a> <br> ぺこーらもやばい、 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:34:53.11 ID:rv9NxfZW0<> ナハ太郎 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:34:52.90 ID:ULOnP8/k0<> えろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:34:53.90 ID:5OniH8UB0<> ナハってない夜を知らない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:34:55.16 ID:A2RhIc1u0<> <a href="../test/read.cgi/livemegami/1692365581/151" rel="noopener noreferrer" target="_blank">&gt;&gt;151</a> <br> リアクトとななしで下積みしてからな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:34:56.10 ID:9dKIy8EF0<> ナハーハ重くね？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:34:56.20 ID:lWm5+EdZ0<> ナハハ、汗だくです <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:34:56.08 ID:DeCFDvCi0<> ちゆ枠すげーぐるぐるするから飛ばすわすまんな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:34:56.57 ID:onHgFAt60<> 汗だくナハーハ&#127812;&#128166; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:34:56.53 ID:PaLjPGRp0<> ナハーハもグルってるな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:34:56.71 ID:IUGClVyi0<> 今日こんてぃゆてぃゆ～になってない？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:34:57.13 ID:0IR0p/R10<> 汗だくでござる&#9829; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:34:57.13 ID:aOm6ehhG0<> 何も音聞こえないレベル <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:34:57.40 ID:gL9foQrk0<> ﾑﾜｧ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:34:57.71 ID:M3L5yNr40<> ナハーハキレて <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:34:59.33 ID:3ZXbuJDM0<> <a href="../test/read.cgi/livemegami/1692365581/151" rel="noopener noreferrer" target="_blank">&gt;&gt;151</a> <br> お前ら何でもかんでも倶楽部のせいにするのやめろよ <br> バリガイの大多数は倶楽部に流された自我のないカだぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:34:59.54 ID:2U/vKQng0<> <a href="../test/read.cgi/livemegami/1692365581/87" rel="noopener noreferrer" target="_blank">&gt;&gt;87</a> <br> 5000くらいと思ったわ多すぎだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:35:00.06 ID:6JVkzOgR0<> 歌枠マジメにレアなんだよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:35:00.46 ID:dB8yjBy30<> ﾅﾊﾊ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:35:01.32 ID://wk+wMZ0<> ぐるってんのもったいないな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:35:02.36 ID:C4x/gNZf0<> ﾅﾊﾊ汗だくグチョグチョです <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:35:03.13 ID:r/QQfE7/0<> フレア&みこちはホロの最質配信とも言われる <br> 山登りGTAをやってっから <br> この２人が組めばなんでもどうにかなる <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:35:03.16 ID:E/WCOSMU0<> &#129399;&#128166;&#128166;&#128166; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:35:03.20 ID:xarMdWt30<> 超低遅延から低遅延に変えてもつべが映像をVP9に再エンコしない（AV1のまま）今のフレア枠みたいなケースってあるよね <br> YouTubeダメだわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:35:03.15 ID:+4u+n11n0<> <a href="../test/read.cgi/livemegami/1692365581/166" rel="noopener noreferrer" target="_blank">&gt;&gt;166</a> <br> ガチで飽きた <br> 新鮮性がないよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:35:03.39 ID:Bw1/pMNS0<> 新ござる見つかっていけ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:35:03.12 ID:HWcf4+Og0<> バリウム嫉妬クズが顔面真っ赤と思うと気分いいな <br> もっと実況していけ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:35:03.21 ID:xt8CYtj90<> 俺にはわかるこのござるは説教してこない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:35:03.66 ID:YrM9kR360<> ふーたんまともに見れないよ～&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:35:06.62 ID:2YGbHGgL0<> ござる始まった <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:35:07.66 ID:JtiOxE1v0<> 相変わらず人間味を感じない表情だな… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:35:09.87 ID:VWXEqOQg0<> あおぎりが不自然にショート伸びまくる前あたりからホロアンで実況とかあおぎりの話増えたの見てるから最近のバリガイもその手の業者なんだなって思ってる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:35:10.63 ID:IUGClVyi0<> 全然グルってないけど？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:35:10.75 ID:WFnyRJOe0<> 羽月奏ちゆ「それ私の！！」 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:35:14.37 ID:jTJ59dOO0<> ぐるってるでござるﾅﾊﾊ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:35:17.34 ID:3ZXbuJDM0<> <a href="../test/read.cgi/livemegami/1692365581/219" rel="noopener noreferrer" target="_blank">&gt;&gt;219</a> <br> バリガイ、バリアンに夢中で実況出来なくて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:35:17.34 ID:PXxODalX0<> <a href="../test/read.cgi/livemegami/1692365581/178" rel="noopener noreferrer" target="_blank">&gt;&gt;178</a> <br> テニス水泳体操漫画な <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:35:17.91 ID:HJI79+2o0<> ござるってリップノイズ凄いな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:35:18.53 ID:kMZM7nW50<> ナハーハ汗だくです&#129392; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:35:20.35 ID:1jm9CuGX0<> 最初ナハハは不人気枠だと思ってスルーしてたけど最近普通に良いなと思ってきた <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:35:21.41 ID:kqo/7LXv0<> ナハーハ緊張してﾅﾊﾊしてくれないんだ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:35:21.50 ID:iuoiuAsq0<> ござるグルってないけどそんななのか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:35:22.17 ID:7YDHSCmL0<> ござる６曲の予定です <br> すいすいまで影響出ます <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:35:23.66 ID:bFQRUieM0<> バリの裏でえちえちこよりが15000いってて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:35:23.74 ID:CZedDkFR0<> フレア枠取り直しても駄目だなぁ&#128549; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:35:24.34 ID:F0Mr1wju0<> スバルってぺこらの事もべこらって呼んでそう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:35:24.87 ID:s5aKYFMW0<> <a href="../test/read.cgi/livemegami/1692365581/166" rel="noopener noreferrer" target="_blank">&gt;&gt;166</a> <br> 単純に同じことしかしねえからまともな感性してたら飽きるわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:35:26.08 ID:Q0SIf68z0<> それんなたんの！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:35:27.36 ID:xRTZYq890<> ナハハwww <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:35:27.62 ID:b3gnthzc0<> ナハーハで下山すな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:35:28.87 ID:6hVofrK80<> でもﾅﾊﾊってたこ焼き50個食って筋トレしてプロテイン飲むんだろ…？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:35:29.24 ID:4ei4bA0W0<> ござるってどっちのことだよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:35:29.36 ID:QRKBN2+S0<> トトロどりゃあああああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:35:30.92 ID:54z3k8YC0<> 地声でデスメタル歌おう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:35:31.05 ID:Ex6g+uZD0<> トトロどりゃああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:35:31.32 ID:941hi3yn0<> ぐるぐるやばいわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:35:32.85 ID:6JVkzOgR0<> あひーらママです <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:35:34.45 ID:Bw1/pMNS0<> これもルーナの <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:35:34.52 ID:G9Lr9WYz0<> 声だけデカいノイジーマイノリティって本当に邪魔だな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:35:35.50 ID:LbjeTCFa0<> ナハりたくてナハりたくてたまらねえよ！！！！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:35:36.06 ID://wk+wMZ0<> ナハハｗ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:35:36.36 ID:O2Lv6pdn0<> んなー <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:35:36.53 ID:gMpU7YRV0<> 知ってる曲どりゃああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:35:36.57 ID:VzljTeKT0<> トトロどりゃああああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:35:36.87 ID:kMZM7nW50<> ﾅﾊー <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:35:36.83 ID:PXxODalX0<> んなー！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:35:37.17 ID:AEPcfIdw0<> ﾅﾊﾊ酒飲んで先輩殴ってるときめっちゃ面白かったわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:35:37.36 ID:pIg/NV8j0<> となりのナハハ！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:35:37.53 ID:1tKWSJTg0<> ホロメンってにじの底辺みたいな配信多いよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:35:37.86 ID:UvdfNAWB0<> <a href="../test/read.cgi/livemegami/1692365581/80" rel="noopener noreferrer" target="_blank">&gt;&gt;80</a> <br> 天下のホロライブとにじさんじ討伐してて草 <br> やっぱ時代はバリウムか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:35:38.30 ID:afvtG06D0<> <a href="../test/read.cgi/livemegami/1692365581/80" rel="noopener noreferrer" target="_blank">&gt;&gt;80</a> <br> 1000か一昔前よりは見られるようなったんやな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:35:38.57 ID:VcXz6Ap50<> ござるの作業感すげえ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:35:38.70 ID:M3L5yNr40<> ﾅｰ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:35:38.75 ID:8+Ibl66m0<> ペテルギウスも知らないのかよ・・・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:35:39.34 ID:E/WCOSMU0<> ナハー <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:35:41.06 ID:HOd2WxBh0<> 妙なアレンジのトトロどりゃあああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:35:41.90 ID:2IWTeaG60<> ヴァンサバマルチってホロでやったっけ <br> 責任押し付けあったりわりと質出そうだけど <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:35:41.90 ID:ArMZBQOh0<> 気が抜ける <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:35:41.90 ID:9ZT6dZAp0<> <a href="../test/read.cgi/livemegami/1692365581/189" rel="noopener noreferrer" target="_blank">&gt;&gt;189</a> <br> 加齢がさあ・・・喉がさあ・・・&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:35:42.00 ID:90urnGvM0<> 選曲のセンスよw <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/08/18(金) 22:35:42.42 ID:ObS6NoBJ0<> <a href="../test/read.cgi/livemegami/1692365581/78" rel="noopener noreferrer" target="_blank">&gt;&gt;78</a> <br> しらけんにかぎらず今日のつべ調子悪いな <br> ぺこらとしらけんは死んでるけ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/08/18(金) 22:35:42.33 ID:JY1/XLYS0<> ﾅﾊｰ! <>
