名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/09/10(日) 15:01:16.70 ID:By2TBTaT0<> 苗字知らないけど <>奏たそファンスレ 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:05:02.20 ID:sNS4UUIe0<> <a href="../test/read.cgi/livemegami/1694325676/101" rel="noopener noreferrer" target="_blank">&gt;&gt;101</a> <br> ﾌﾞﾘﾌﾞﾘﾌﾞﾘﾌﾞﾘｭﾘｭﾘｭﾘｭﾘｭﾘｭ！！！！！！ﾌﾞﾂﾁﾁﾌﾞﾌﾞﾌﾞﾁﾁﾁﾁﾌﾞﾘﾘｲﾘﾌﾞﾌﾞﾌﾞﾌﾞｩｩｩｩｯｯｯ！！！！！！！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:05:03.56 ID:e7eXwSk70<> 天皇ボリボリ食べてます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:05:05.25 ID:iHFbpabb0<> <a href="../test/read.cgi/livemegami/1694325676/125" rel="noopener noreferrer" target="_blank">&gt;&gt;125</a> <br> みんななにして遊んでるのら？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:05:11.24 ID:feGdjgun0<> お前らね <br> その韓国ネタ続けたら確実に持ち出されるし表で炎上するよ <br> もうそういう時代じゃないよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:05:12.84 ID:99ejgJsW0<> <a href="../test/read.cgi/livemegami/1694325676/50" rel="noopener noreferrer" target="_blank">&gt;&gt;50</a> <br> 半地下とか韓国映画一時期絶賛されてたんだけどな <br> 歴史長い日本に飲まれたな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:05:12.66 ID:y3nQYzYk0<> <a href="../test/read.cgi/livemegami/1694325676/114" rel="noopener noreferrer" target="_blank">&gt;&gt;114</a> <br> 奏スタートダッシュ成功だな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:05:15.15 ID:J6jAU/1F0<> <a href="../test/read.cgi/livemegami/1694325676/71" rel="noopener noreferrer" target="_blank">&gt;&gt;71</a> <br> まず普通の日本人ではない <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:05:17.40 ID:6HUKm8Ab0<> <a href="../test/read.cgi/livemegami/1694325676/71" rel="noopener noreferrer" target="_blank">&gt;&gt;71</a> <br> もーちなのらね&#128548; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:05:18.43 ID:hT0AHx2/0<> 青ーらからやばいニオイしかしないんだけど採用する前に身辺調査しないの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:05:16.44 ID:h7CAZss80<> ていうかリグロスデビューがあるのは分かるけど、 <br> 公式からの既存ホロメンの新衣装の告知が適当すぎないか？ <br> もう用済みか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:05:18.61 ID:8m4NOyoI0<> <a href="../test/read.cgi/livemegami/1694325676/69" rel="noopener noreferrer" target="_blank">&gt;&gt;69</a> <br> ジジイ消えろよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:05:19.53 ID:w1of9GD90<> <a href="../test/read.cgi/livemegami/1694325676/71" rel="noopener noreferrer" target="_blank">&gt;&gt;71</a> <br> コンプライアンス上政治問題は無視です <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:05:19.63 ID:Hzux7Yuk0<> 今日のスバルおもろいやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:05:20.83 ID:K4dp1/O80<> 昨日今日でかなアンが開示されまくるだろうなあ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:05:23.19 ID:K5YdDFvG0<> みけねこでシコれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:05:22.97 ID:e7OfDWpB0<> ネトウヨでV豚とか救いようがないな <br> この世の汚物みたいな存在 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:05:23.11 ID:IG871P9a0<> <a href="../test/read.cgi/livemegami/1694325676/50" rel="noopener noreferrer" target="_blank">&gt;&gt;50</a> <br> ネトウヨっさんこれどういうことなの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:05:28.85 ID:gC0aHgT20<> <a href="../test/read.cgi/livemegami/1694325676/135" rel="noopener noreferrer" target="_blank">&gt;&gt;135</a> <br> (&#5153; o&#820;&#822;&#823;&#804; &#65228; o&#820;&#822;&#823;&#804; &#5153;)青くんのひょっとこフェラ楽しみだ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:05:29.76 ID:pj3Yg/l30<> <a href="../test/read.cgi/livemegami/1694325676/133" rel="noopener noreferrer" target="_blank">&gt;&gt;133</a> <br> でも有識者よりズブの素人の反応のほうが見たかったりする <br> ACおじさんとしては <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:05:29.76 ID:sY/JiLTo0<> <a href="../test/read.cgi/livemegami/1694325676/73" rel="noopener noreferrer" target="_blank">&gt;&gt;73</a> <br> 統一も支持してるしな <br> ネオネトウヨは一味違う <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:05:34.30 ID:hfTfoWFV0<> なぁリグロス発表からもう1週間経ってるのにいまだに奏その良質なファンアートがこの2枚しかないってどういうこと？ <br> 画像ネタも尽きちゃうよ…… <br> https://i.imgur.com/vtCAi8f.jpg <br> https://i.imgur.com/CVKdrfB.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:05:38.03 ID:EW0oATHx0<> <a href="../test/read.cgi/livemegami/1694325676/142" rel="noopener noreferrer" target="_blank">&gt;&gt;142</a> <br> どの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:05:38.76 ID:8m4NOyoI0<> <a href="../test/read.cgi/livemegami/1694325676/154" rel="noopener noreferrer" target="_blank">&gt;&gt;154</a> <br> しかもジジイ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:05:40.00 ID:FUAMuLjd0<> ジャップが得意の歴史捏造してるところ悪いけど、朝鮮の焼肉文化は昔からあるよ <br> これは18世紀の画家・金弘道が描いた屋外で焼肉を楽しむ人たちの図ね&#129303; <br> https://i.imgur.com/HcIpvgM.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:05:40.31 ID:bBngdoRM0<> ルーナはゲーム選びのセンス良いのに色々勿体無さすぎる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:05:40.72 ID:lysszza10<> らでん何かしたの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:05:43.28 ID:wpNzne1E0<> 韓国ガイガイしてるのここと好き嫌いの40&#12316;50代のガイジだけで表はなんも気にしてないぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:05:45.95 ID:gmOxAjoE0<> 日本人のアイドルって基本ヤンキー崩れみたいなの多いよな <br> 日本人で高身長でスポーツも勉強もやってるイケメンのエリートって高いスーツ着て大企業で働いてるもんな <br> たまに新宿いくとスーツ着てるイケメン多すぎなんだよ、お前らリーマンなんかしてねーでタレントやれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:05:53.07 ID:/bxTfztV0<> ホロックスのグッズ人気調べたぞ&#128580; <br> 一位ござる <br> 二位ラプラス <br> 三位こより <br> 四位ルイ <br> 五位さかまた <br>  <br> ござる一番グッズ人気なんだとさ&#128580; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:05:55.33 ID:yOqbRuFR0<> <a href="../test/read.cgi/livemegami/1694325676/138" rel="noopener noreferrer" target="_blank">&gt;&gt;138</a> <br> &#128058;ホロアンって日本が好きな普通の日本人が多いんだね～ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:05:56.68 ID:U6JTeJ0l0<> 一条奏ちゃんのファンになります <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:05:57.21 ID:wkMQrAux0<> <a href="../test/read.cgi/livemegami/1694325676/81" rel="noopener noreferrer" target="_blank">&gt;&gt;81</a> <br> 韓国のトンカスはペラッペラで衣しかないからかっさん向きだよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:06:01.81 ID:xqcmw12z0<> <a href="../test/read.cgi/livemegami/1694325676/71" rel="noopener noreferrer" target="_blank">&gt;&gt;71</a> <br> 直球すぎるとモデレーターに消されるから <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:06:03.17 ID:IQ2k1W/J0<> んなあああああああああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:06:03.98 ID:G07lYunV0<> 僕はネトウヨでバチャ豚で弱男でコーンです…… <br>  <br> ↑こいつの生きる価値どんくらいある？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:06:05.06 ID:AQZhAZiJ0<> ガンダムなのに見た目がオレンジアルドノア <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:06:05.16 ID:ULSoyWNA0<> <a href="../test/read.cgi/livemegami/1694325676/158" rel="noopener noreferrer" target="_blank">&gt;&gt;158</a> <br> 本当に統一擁護してるネトウヨは意味不明すぎる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:06:05.23 ID:3EnDnx4/0<> パトラ2周目でも普通に1万出るのか <br> 強いな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:06:11.62 ID:du+neOEa0<> <a href="../test/read.cgi/livemegami/1694325676/71" rel="noopener noreferrer" target="_blank">&gt;&gt;71</a> <br> K「竹島？知らない場所ですね。独島なら知ってます」 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:06:13.78 ID:o3hBeJUc0<> 日本の刺し身 <br> https://rimage.gnst.jp/livejapan.com/public/article/detail/a/00/00/a0000339/img/basic/a0000339_main.jpg <br>  <br> 韓国の刺し身 <br> https://imagel.sekainavi.com/images/templates/SEOUL/5037871/fe4d4be81bbbf142_S.jpg <br>  <br>  <br> ワロタw <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:06:19.78 ID:1+Cg8OOd0<> <a href="../test/read.cgi/livemegami/1694325676/106" rel="noopener noreferrer" target="_blank">&gt;&gt;106</a> <br> 3ヶ月スパチャ投げれなかった連中が投げてるから <br> 数百万は飛ばないと不安になる <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:06:21.69 ID:MjT0gZt00<> これまじ？&#128526; <br>  <br>  <br>  <br>  <br> ホロの新人グループなんだけど、当初にホロサマでavexのPON？で漏洩した時は「Dev_is07」という名前だった <br>  <br> ロゴにも「7」が見える <br> https://i.imgur.com/ioPYChn.jpg <br> https://i.imgur.com/JkFf2ty.jpg <br>  <br> 最終段階まで7期扱いだったんじゃね？何で別グループにしたのか謎 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:06:26.11 ID:emP6mIUt0<> 竹島言ってる奴ココの時の成功体験が忘れられないんだろう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:06:29.20 ID:Vs2DOQf40<> <a href="../test/read.cgi/livemegami/1694325676/167" rel="noopener noreferrer" target="_blank">&gt;&gt;167</a> <br> ござる <br>  <br>  <br>  <br> 最強 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:06:29.61 ID:K5YdDFvG0<> <a href="../test/read.cgi/livemegami/1694325676/162" rel="noopener noreferrer" target="_blank">&gt;&gt;162</a> <br> 肉を焼いて食うのに文化もなにもあるの？&#128517; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:06:29.58 <> <a href="../test/read.cgi/livemegami/1694325676/162" rel="noopener noreferrer" target="_blank">&gt;&gt;162</a> <br> また例の壁画かよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:06:30.35 ID:jjVgj0sD0<> ここにひょっとこはおらんよな？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:06:32.00 ID:bBngdoRM0<> <a href="../test/read.cgi/livemegami/1694325676/151" rel="noopener noreferrer" target="_blank">&gt;&gt;151</a> <br> 今やってるボスが多分p5で一番の難所だからね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:06:32.63 ID:EW0oATHx0<> <a href="../test/read.cgi/livemegami/1694325676/162" rel="noopener noreferrer" target="_blank">&gt;&gt;162</a> <br> かぼちゃ焼いてね？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:06:32.42 ID:a27l9yaW0<> 韓国Vが昨日歌枠で普通に同接3万超えてた <br> チャット韓国語だらけだったけど人口日本の半分以下であれやばいんじゃないの <br> 世界に気づかれたら持っていかれそう <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:06:33.70 ID:/bxTfztV0<> らでんまじか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:06:35.40 ID:3DkEirQp0<> 青の好き嫌いにコメントしたら速攻で&#128078;されたわ <br> https://i.imgur.com/rYrStwN.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:06:38.59 ID:/bxTfztV0<> らでんどした？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:06:41.02 ID:/p6ZK4N80<> 奏の切り抜きバズりすぎだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:06:43.27 ID:rpDdfd1s0<> <a href="../test/read.cgi/livemegami/1694325676/120" rel="noopener noreferrer" target="_blank">&gt;&gt;120</a> <br> みーちゃんはもう自分が賞味期限切れてることわかってるから <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:06:46.42 ID:/B1BDIhn0<> <a href="../test/read.cgi/livemegami/1694325676/162" rel="noopener noreferrer" target="_blank">&gt;&gt;162</a> <br> &#128058;へ～属国なのに肉食べられたんだ～ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:06:50.44 ID:X//3LVZX0<> ぺこちゃんが負けてる場合はスト鯖ガーコラボガーでダッサイ言い訳しつつ相手に呆れられたら良いってワーケ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:06:51.23 ID:qyAZaUGN0<> ＡＩ術師さあ、missionary, on bed, pillow, penis vaginal,これでんな姫のガチエロ画像作ってくれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:06:52.22 ID:7WnpFM5R0<> 青アン→前世から粘着してるババア <br> かなでアン→ネトウヨジジイ <br>  <br>  <br> もう終わりだよ高齢社会 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/09/10(日) 15:06:52.45 ID:IpZ9dVMV0<> マックの月見ばっかだな逆張りでケンタとかロッテリアの食う奴いねーのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:06:52.94 ID:Q+kcQnXV0<> <a href="../test/read.cgi/livemegami/1694325676/159" rel="noopener noreferrer" target="_blank">&gt;&gt;159</a> <br> これからだろ通常配信は <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:06:53.58 ID:5kDzPZHO0<> バリガイジ <br> 韓国ガイジに駆逐される <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:06:54.36 ID:rKIi4hU70<> いちご、ぶどう、デコポン、サツマイモとかまで盗むし <br> 米は日本の品種だし食材からもう韓国のじゃないよね <br>  <br> 日本からサツマイモ（紅はるか）を盗み「韓国が自力で品種改良したように」情報操作をして勝手に海外に販売 <br> https://i.imgur.com/s3U218b.jpg <br> https://i.imgur.com/JsQdeal.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:06:55.92 ID:pj3Yg/l30<> <a href="../test/read.cgi/livemegami/1694325676/180" rel="noopener noreferrer" target="_blank">&gt;&gt;180</a> <br> ＞ホロの新人グループなんだけど、当初にホロサマでavexのPON？で漏洩した時は「Dev_is07」という名前だった <br>  <br> 初耳で草 <br> 捏造やめろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:06:55.71 ID:sMdC49Ap0<> <a href="../test/read.cgi/livemegami/1694325676/167" rel="noopener noreferrer" target="_blank">&gt;&gt;167</a> <br> グッズは喋らないからな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/09/10(日) 15:06:55.94 ID:g54Yvap30<> <a href="../test/read.cgi/livemegami/1694325676/159" rel="noopener noreferrer" target="_blank">&gt;&gt;159</a> <br> しかもそれ両方とも親です…… <>
