名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2023/03/12(日) 20:24:18.57 ID:irsmnAHg0<> つまり？ <>大谷すごい 	
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:04.91 ID:qncekh340<> 村上からの大事なお知らせ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:05.08 ID:0zAzKC6w0<> 下向いて歩く村上悲壮過ぎて叩くことすらできねえよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:05.01 ID:L/xenajs0<> 村上どりゃああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:05.25 ID:gBvs2iAg0<> 村上ぃ&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:05.65 ID:SkX7uRox0<> 村上会議すっぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:05.61 ID:4Qdyi7Zd0<> 母街キレてます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:06.54 ID:sp4LrJvh0<> この村人どうすんの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/12(日) 20:26:08.16 ID:Ab6xace70<> 大谷敬遠策成功 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:10.20 ID:82HpxS+J0<> <a href="../test/read.cgi/livemegami/1678620258/3" rel="noopener noreferrer" target="_blank">&gt;&gt;3</a> <br> ルーナイトですが村上ナイトになります <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:10.78 ID:eM+t7/aL0<> 村上の好き嫌い荒れてます… <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/12(日) 20:26:10.60 ID:DEmZlxaa0<> 村上 <br>  <br>  <br>  <br>  <br>  <br>  <br> &quot;質&quot; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/12(日) 20:26:10.67 ID:Chploimf0<> 大谷のファンネ教えろ <br> NG入れとくわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/12(日) 20:26:11.70 ID:33t6igWw0<> 5ch一瞬落ちて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:12.15 ID:Tsmu2IC90<> 草村上壊れちゃった <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:12.92 ID:CpLg6mHi0<> デブ外せよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:13.35 ID:vEC1mkBv0<> なぜWBC日本代表に一般人のデブが紛れ込んでるの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/12(日) 20:26:13.70 ID:l9CG7IBC0<> 村上どりゃあああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/12(日) 20:26:13.75 ID:6Kf9jjN90<> 村上ホロスタに来い <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/12(日) 20:26:14.23 ID:TmYi+7iT0<> ルーナ21時に終わるんかな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:14.61 ID:hJxOrFUV0<> タイミング早いボールの上を空振り <br>  <br>  <br> もう駄目だろこれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:16.04 ID:IwcaZmSs0<> 村上会議はよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/12(日) 20:26:16.38 ID:5PvzpQC60<> こよりを見ろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:17.04 ID:4jk+6pe30<> もうこれ侍ジャパンのルーナだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/12(日) 20:26:17.13 ID:d1iRZBl70<> こより草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:19.43 ID:cJwuhoo60<> これが <br>  <br> 日本の4番です・・・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/12(日) 20:26:19.63 ID:JyVPsU1n0<> 21時はどっちみればええんや… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:20.19 ID:hZhM+FJB0<> 村上泣いちゃうよこれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:20.29 ID:Q3YDbxQW0<> <a href="../test/read.cgi/livemegami/1678620258/5" rel="noopener noreferrer" target="_blank">&gt;&gt;5</a> <br> これラミィが極太黒ディルド勝手に使う可能性あるってこと！？&#128525; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:20.93 ID:8yaSMlTz0<> 村上は悪くない <br>  <br> ガッフェが悪い <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/12(日) 20:26:21.19 ID:BG6VSqg60<> 村上さあ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:21.68 ID:4FtZXKl+0<> 流石に笑えなくなってきたしベンチに送ってくれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:22.72 ID:4XL1MX5D0<> ゴミ過ぎて草もはえん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:22.41 ID:Wo8ZHIrA0<> 大谷敬遠よりも選ばれたのは村人でした <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:23.46 ID:gBvs2iAg0<> 村上ぃ&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:23.56 ID:WrFYoVDS0<> <a href="../test/read.cgi/livemegami/1678620258/67" rel="noopener noreferrer" target="_blank">&gt;&gt;67</a> <br> チルアウトもブロードソードも別に飲んだってやばくなんないよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/12(日) 20:26:23.37 ID:VqzobRXH0<> マリンパイズリしてます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:24.26 ID:cULfeQPf0<> なんで村上さんにだけストライク入れてくるの？&#129402; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:23.75 ID:8BqDtr+d0<> <a href="../test/read.cgi/livemegami/1678620258/85" rel="noopener noreferrer" target="_blank">&gt;&gt;85</a> <br> そうなのか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:25.49 ID:dzCew84+0<> <a href="../test/read.cgi/livemegami/1678620258/121" rel="noopener noreferrer" target="_blank">&gt;&gt;121</a> <br> ゲーム実況 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:25.47 ID:DzDUkkzo0<> ねっとりなのは茎だけにしろよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:28.52 ID:f1bTUYdD0<> はぁもうルーナ打席に立たせろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/12(日) 20:26:28.38 ID:+/Dts0sO0<> <a href="../test/read.cgi/livemegami/1678620258/92" rel="noopener noreferrer" target="_blank">&gt;&gt;92</a> <br> 何が村上様だよ <br> キショいんだよジジイ <br> 若者の年金で支えられてるくせしてデカイ顔するな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/12(日) 20:26:28.52 ID:bnKIaXSl0<> あんだけの距離しか無いのに振るか振らないかとかコース外れてるとか分かるの凄くね？ <br> 投げた瞬間にもう振らんといかんやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:30.65 ID:HSU5epI60<> むらっしょい！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:33.08 ID:yiata0W+0<> 【悲報】今のピッチャー <br>  <br> 四球→四球→四球→三球三振(村上) <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:33.89 ID:MWlCFYza0<> 質です <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:35.45 ID:0LPAuQh+0<> 野球だと海外の反応皆無に近いから <br> ホルホルできない <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/12(日) 20:26:35.75 ID:l9CG7IBC0<> 村上どりゃあああああああああああああああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/12(日) 20:26:37.64 ID:6Kf9jjN90<> 村上ホロスタに来い <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:38.57 ID:HxGqJoQ10<> こよりのねっちょりやべえ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:38.81 ID:m7n/rHl40<> なんでホロの話題無いの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:39.60 ID:5rZy3p6f0<> 村上イップスだろもうこれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:39.66 ID:x0UiRGx50<> マジで名取ってすげえな。個人でここまで安定して数字出せるとか異次元すぎるわ <br> 仮にホロメンが個人だった場合対抗できるのは多分マリンくらいになるんだろうな <br> ぺこちゃんレベルでも前世では底辺だったことを考えると才能の格が違うとしか思えない <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/12(日) 20:26:40.26 ID:xsgjka7o0<> これ誰が悪いの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/12(日) 20:26:40.86 ID:DEmZlxaa0<> 村上 <br>  <br>  <br>  <br>  <br>  <br>  <br> &quot;質&quot; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:40.73 ID:lKP7Wrio0<> ルイ姉と村上の話をします <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:40.92 ID:Xo0b4mEs0<> ポルカにカフェイン錠とブロソとチルアウト全部飲む配信してもらいたいけどどう？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/12(日) 20:26:41.66 ID:VqzobRXH0<> マリンパイズリしてます <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/12(日) 20:26:42.29 ID:Z3Nh1bfM0<> 三振で5ch重くなってて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:42.15 ID:q3jkVQYs0<> 村上会議しないか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:45.01 ID:9Grc1DE40<> <a href="../test/read.cgi/livemegami/1678620258/5" rel="noopener noreferrer" target="_blank">&gt;&gt;5</a> <br> 他人に合鍵渡すとか何考えてんだ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:45.34 ID:IwcaZmSs0<> 村上で5ch重いわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:45.82 ID:cJwuhoo60<> 村上会議するぞ！！！！！！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:46.60 ID:iIw0dwgG0<> これ言っていいかな？ <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br> 村上がいなかったら韓国戦もチェコ戦もコールド勝ちだったよね&#128517; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:46.79 ID:dzCew84+0<> <a href="../test/read.cgi/livemegami/1678620258/121" rel="noopener noreferrer" target="_blank">&gt;&gt;121</a> <br> ゲーム実況 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:46.88 ID:TYUEDB3Y0<> こんなやつ流行語大賞で神様って崇めてたってマジ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:47.14 ID:0zAzKC6w0<> 下向いて歩く村上悲壮過ぎて叩くことすらできねえよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:48.35 ID:8yaSMlTz0<> 村上は悪くない <br>  <br> ガッフェが悪い <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:48.34 ID:gnPiDvS40<> なんG落ちて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:48.55 ID:fJxBmQZp0<> 試合が面白くないから取れ高ポイントを用意するパフォーマーの鏡 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:49.09 ID:ze+FhEd+0<> んな男 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/12(日) 20:26:49.95 ID:YoQX8NfL0<> 決勝リーグで大リーガー相手に打てば文句ないけどな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/12(日) 20:26:51.57 ID:bnKIaXSl0<> あんだけの距離しか無いのに振るか振らないかとかコース外れてるとか分かるの凄くね？ <br> 投げた瞬間にもう振らんといかんやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/12(日) 20:26:51.16 ID:98qyKAuO0<> 村上？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:52.66 ID:vvK6Nm4p0<> こより歌下手すぎだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/12(日) 20:26:53.86 ID:wPCu7l+x0<> オーストラリアP <br> 「近藤怖い・・・もうダメだぁ(四球)」 <br> 「大谷怖い・・・もうダメだぁ(押し出し四球)」 <br> 「村上こいつ不調ンゴwww(3球三振)」 <br>  <br> 村上、本日最大級の屈辱を味わう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:56.91 ID:LlfLiTMx0<> 日本一の4番と負けた4番の差が出てるな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:56.88 ID:Hs6vW/pt0<> すいちゃん配信少ないの気にしてます <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:57.24 ID:Xo0b4mEs0<> ポルカにカフェイン錠とブロソとチルアウト全部飲む配信してもらいたいけどどう？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:57.46 ID:xYrrPjSd0<> 質です <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:58.28 ID:lPF+wk6u0<> 村上だけ明らかに投球内容舐めてて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:58.56 ID:q3jkVQYs0<> 村上会議しないか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:26:58.88 ID:SkX7uRox0<> <a href="../test/read.cgi/livemegami/1678620258/121" rel="noopener noreferrer" target="_blank">&gt;&gt;121</a> <br> ホロスタ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:27:00.53 ID:Wo8ZHIrA0<> なんで村人に代打ださんの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:27:00.92 ID:sp4LrJvh0<> この村人どうすんの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:27:02.96 ID:hscLwjyT0<> 母街が叫んじゃうよ・・・ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:27:03.19 ID:I7PUogQH0<> <a href="../test/read.cgi/livemegami/1678620258/178" rel="noopener noreferrer" target="_blank">&gt;&gt;178</a> <br> ルーナイト <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:27:04.05 ID:gBvs2iAg0<> 村上ぃ&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:27:06.13 ID:TYUEDB3Y0<> こんなやつ流行語大賞で神様って崇めてたってマジ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:27:05.99 ID:fv0dLTJu0<> <a href="../test/read.cgi/livemegami/1678620258/5" rel="noopener noreferrer" target="_blank">&gt;&gt;5</a> <br> かまくら～&#128557; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/12(日) 20:27:06.72 ID:QLdYfXH00<> 大谷すごい <br> 日本人すごい <br> ゴイゴイスー <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:27:07.24 ID:9Grc1DE40<> <a href="../test/read.cgi/livemegami/1678620258/5" rel="noopener noreferrer" target="_blank">&gt;&gt;5</a> <br> 他人に合鍵渡すとか何考えてんだ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:27:07.76 ID:elYnCzU/0<> ルイ姉と村上の話をします <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:27:08.47 ID:j+RWPVUg0<> 企画物！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:27:10.12 ID:ci27FnBc0<> お前ら昨日の竜胆尊のASMR聴いたか…？ <br> ドスケベ・ザ・えっちの極みだったぞ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:27:11.88 ID:cJwuhoo60<> 村上会議するぞ！！！！！！ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2023/03/12(日) 20:27:11.93 ID:1/1nsHuz0<> <a href="../test/read.cgi/livemegami/1678620258/195" rel="noopener noreferrer" target="_blank">&gt;&gt;195</a> <br> これ <br> お得意の「俺が悪い」早くしろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:27:12.66 ID:gi1ZgZzT0<> オーストラリア球速遅すぎて逆にビビるんだが <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:27:12.76 ID:XOReZPRb0<> (  ･&#7620;&#7109;･&#7621; )すまん、WBC何が面白いんだ <br> (  ･&#7620;&#7109;･&#7621; )毎試合圧勝すぎて手に汗握る試合がないんだが？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2023/03/12(日) 20:27:13.54 ID:Xo0b4mEs0<> ポルカにカフェイン錠とブロソとチルアウト全部飲む配信してもらいたいけどどう？ <>
