名無し＠18歳未満の入場禁止 無断転載禁止<>age<>2022/11/18(金) 23:03:04.70 ID:FZAHLC3R0<> 質なし <>&#128048;…？ 	
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/18(金) 23:05:55.65 ID:ZMK/06Qi0<> <a href="../test/read.cgi/livemegami/1668780184/112" rel="noopener noreferrer" target="_blank">&gt;&gt;112</a> <br> 可哀想 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:05:55.80 ID:tsg03kYe0<> もうマイクラ興味ないからなぁ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/18(金) 23:05:59.54 ID:i3ZkSnBm0<> 初めの頃はぺこみこプロレスしてたもんね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:05:59.28 ID:PBtv2JPH0<> 今の切り抜きまじで何だったんだ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:06:06.46 ID:9fIg+j920<> 山ちゃんのビール冷えちゃった(笑)の1/100も質無いんだけど <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/18(金) 23:06:10.82 ID:435BHCqa0<> ここに横山緑呼んだら質でる？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/18(金) 23:06:13.93 ID:ZwYPw7kI0<> キアラってぺこら好きだけど同じ系統でアニメ声でぺこらの仲良しのみこちは好きじゃないの？&#128580; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:06:14.59 ID:4vtONFng0<> そりゃ伸びねえわこいつ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:06:15.15 ID:eYIs1nP20<> 旧鯖ではいつもみことマイクラしてたよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/18(金) 23:06:18.44 ID:tg8sULom0<> もうこに戻るわ時間返せ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:06:19.71 <> 会議開こうか？ <br> https://i.imgur.com/NxABScc.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:06:22.43 ID:EjAPl7MG0<> <a href="../test/read.cgi/livemegami/1668780184/104" rel="noopener noreferrer" target="_blank">&gt;&gt;104</a> <br> やっぱプロの絵は何度見ても味わい深いな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:06:22.59 ID:d9Hfq2Ta0<> かえーら4500ってサッカーめっちゃバフやん <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:06:22.33 ID:LDLpe9ll0<> <a href="../test/read.cgi/livemegami/1668780184/122" rel="noopener noreferrer" target="_blank">&gt;&gt;122</a> <br> いいね <br> カエラには頑張って欲しい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:06:23.18 ID:f6NcCq0v0<> マイクラ、ark、rustと裏作業が鬼すぎる兎 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/18(金) 23:06:24.12 ID:Cpp4O8AZ0<> カエラFIFAやってんなら言ってくれよ <br> てかJPでも誰かやれよ。絶対需要あるから <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:06:29.13 ID:vLNGUIB70<> ルーナのバイオアーカイブおもろすぎるわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:06:30.84 ID:cJFn3IY80<> あくあのまったりゲーム実況って久しぶりだから楽しいわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:06:35.47 ID:8Gbbq2Zm0<> <a href="../test/read.cgi/livemegami/1668780184/113" rel="noopener noreferrer" target="_blank">&gt;&gt;113</a> <br> 定期的に叩かれてるぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:06:35.95 ID:2BpE3CHa0<> <a href="../test/read.cgi/livemegami/1668780184/112" rel="noopener noreferrer" target="_blank">&gt;&gt;112</a> <br> セーブしてないの？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:06:35.72 ID:8+26n8qy0<> 初期のマイクラだったからるしあが出てこないかヒヤヒヤした <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:06:38.11 ID:8MfO23+N0<> <a href="../test/read.cgi/livemegami/1668780184/112" rel="noopener noreferrer" target="_blank">&gt;&gt;112</a> <br> セーブしてないお前がガイジなだけ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:06:40.97 ID:bh6gIaPr0<> ござるは始まってんじゃん&#128525; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:06:44.10 ID:DOYSkWAh0<> ARK完全に記憶から消されてますね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:06:44.67 ID:OJyc+v9T0<> <a href="../test/read.cgi/livemegami/1668780184/151" rel="noopener noreferrer" target="_blank">&gt;&gt;151</a> <br> &#129412;本人に会ったってこと？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:06:46.11 ID:9fIg+j920<> ねえええええええええ <br> みちこの話してくれよおおおおあおお <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:06:48.40 ID:FSNn6rL/0<> 質問も絶妙につまらんくて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:06:48.52 ID:de1H6jRR0<> ARK！？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:06:51.06 ID:P2TUpew90<> <a href="../test/read.cgi/livemegami/1668780184/113" rel="noopener noreferrer" target="_blank">&gt;&gt;113</a> <br> いやテンポ的におかしいだろ&#128543; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:06:51.95 ID:hVewnNZj0<> 久しぶりにでかい声でたな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:06:54.59 ID:pd4SByQY0<> いまバカにしたか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:06:57.68 ID:pZ2b10MT0<> うすいトークだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:06:57.83 ID:/poPYF3I0<> 暗黒界隈の女はこんなもんか&#128517; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/18(金) 23:06:58.41 ID:a/Uh0VlB0<> すばちょこるなたん新企画立ちました <br>  <br> https://i.imgur.com/EM1tF16.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:06:59.04 ID:WiRufC500<> キアラもっと引き出してくれ <br> 今のところ新しい情報ゼロだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/18(金) 23:07:01.45 ID:i3ZkSnBm0<> 単純作業の繰り返し好きっすよねって張り手しろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:07:04.26 ID:jLA9RBbP0<> 張り手どりゃああああああああああ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:07:05.22 ID:f/1CMh870<> &#128019;「ぺこら先輩、みこ先輩のこと避けてませんか？」 <br>  <br> ↑はやくこれこいよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:07:06.34 ID:tsg03kYe0<> 世間話多いな <br> あくたんのときは何だったんだ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:07:07.27 ID:hwW/6jae0<> マイクラ、ARK、RUST、グラブル、FGO <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/18(金) 23:07:07.21 ID:ZB7tHZj80<> なんかいまいちノリが悪いな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:07:09.48 ID:mqKvMAOV0<> こういうゲーム！？ <br> 発達ゲーってこと？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:07:09.55 ID:7pqTRgSU0<> 有吉eeeでよくやってるサッカーゲーってFIFAだっけ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:07:10.21 ID:6zPxZsOM0<> ワールドカップ中にFIFAやればガチでバフだろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/18(金) 23:07:11.00 ID:dynnu70C0<> https://i.imgur.com/mNVkY79.jpg <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:07:15.58 ID:LcYcWBk30<> 箱ゲー次何やるか聞いてくれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:07:16.94 ID:+gZCQ+Cf0<> 一時期ペクス垂れ流してそれ以外で人集まらなくなった奴らいたよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:07:17.80 ID:P0P3WpT50<> <a href="../test/read.cgi/livemegami/1668780184/169" rel="noopener noreferrer" target="_blank">&gt;&gt;169</a> <br> ぺこマリでやってほしい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:07:18.98 ID:vjglBn500<> サバイバルゲーは作業できるからね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:07:21.66 ID:1alg3jXA0<> おいござる今日のが実演なのかどうか教えろ <br> オナサポなら観ないぞ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:07:23.76 ID:as8FnnS60<> 何がしたいんこいつ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:07:23.97 ID:CJNmccm50<> はやくぺこみこの話しろよ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/18(金) 23:07:28.07 ID:ZLKD4Obf0<> タイバニって実際みたことないんだけど見たら面白いんかね？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:07:30.38 ID:yN3/Bd5H0<> カエーラを見るのが正解だったな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:07:32.66 ID:G9JM5cvv0<> <a href="../test/read.cgi/livemegami/1668780184/187" rel="noopener noreferrer" target="_blank">&gt;&gt;187</a> <br> みたい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:07:33.00 ID:f6NcCq0v0<> キアラひよってんのか？？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:07:33.99 ID:9fIg+j920<> <a href="../test/read.cgi/livemegami/1668780184/186" rel="noopener noreferrer" target="_blank">&gt;&gt;186</a> <br> 横山緑でも読んどけよってレベルだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:07:34.19 ID:Cu6urEE20<> フレア、フォニィです <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:07:37.11 ID:Jm0a2jek0<> あくたんのポケモン2窓してるけどこのゲーム今年でたゲームだよな？クオリティ低くないか <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:07:40.64 ID:YLAy3igk0<> <a href="../test/read.cgi/livemegami/1668780184/187" rel="noopener noreferrer" target="_blank">&gt;&gt;187</a> <br> みこち、先にやろう <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/18(金) 23:07:40.39 ID:b8ga5EQU0<> でも数字が出ないゲームには絶対ハマらんよね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:07:42.13 ID:wnfJJ3gh0<> ねぇ <br> チキンは？ぺこみこは？ホロスタ被せ禁止は？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:07:43.95 ID:4uwStrZV0<> <a href="../test/read.cgi/livemegami/1668780184/199" rel="noopener noreferrer" target="_blank">&gt;&gt;199</a> <br> これ最低限欲しい質問だよな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:07:44.95 ID:Iohi5lBv0<> 箱ゲーはもういいよ <br> 関係無理やり擦るの見てられないし <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/18(金) 23:07:45.98 ID:435BHCqa0<> <a href="../test/read.cgi/livemegami/1668780184/112" rel="noopener noreferrer" target="_blank">&gt;&gt;112</a> <br> ばーか自殺しろよボケ　親ごと死ね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:07:48.61 ID:4vtONFng0<> ぺこらの中で「もう出来れば絡みたくない人」にキアラが入ったことは間違いない <br> 質には敏感だからね <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/18(金) 23:07:49.38 ID:0++h9Z5A0<> <a href="../test/read.cgi/livemegami/1668780184/206" rel="noopener noreferrer" target="_blank">&gt;&gt;206</a> <br> 女なら <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:07:49.26 ID:IGIekaHB0<> ぺこら明らかにテンション下がってて草 <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/18(金) 23:07:49.39 ID:EyHXQifq0<> ぺこらってリアクションとツッコミの人だからこういう場に呼んでも面白くできないよ <br> ホロメンとコラボしてもだいたい受けに回ってるだろ？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:07:50.74 ID:2BpE3CHa0<> <a href="../test/read.cgi/livemegami/1668780184/198" rel="noopener noreferrer" target="_blank">&gt;&gt;198</a> <br> 普通に自我持ってそうで怖い <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/18(金) 23:07:53.21 ID:tkE6PxeV0<> テンション差がすごい <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:07:54.42 ID:2o2Est3w0<> <a href="../test/read.cgi/livemegami/1668780184/198" rel="noopener noreferrer" target="_blank">&gt;&gt;198</a> <br> &#128053;ﾀﾞｼﾃ…ﾍﾟｺﾁｬﾝﾀﾞｼﾃ… <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:07:56.79 ID:wV2cZOq+0<> <a href="../test/read.cgi/livemegami/1668780184/102" rel="noopener noreferrer" target="_blank">&gt;&gt;102</a> <br> 侍って忍者認知してるのかな？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:08:00.12 ID:9fIg+j920<> 頼む <br>  <br>  <br> みちこの話してくれよ <br> それで全てを許そう <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/18(金) 23:08:08.36 ID:j6dD/8JF0<> <a href="../test/read.cgi/livemegami/1668780184/187" rel="noopener noreferrer" target="_blank">&gt;&gt;187</a> <br> おじさんを馬鹿にして笑い取る配信したいとかレベル低い奴らだな <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:08:08.14 ID:at2cq3I10<> <a href="../test/read.cgi/livemegami/1668780184/187" rel="noopener noreferrer" target="_blank">&gt;&gt;187</a> <br> yagoo一人で実況はきつそう <br> 付き添いいたほうがええわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:08:16.74 ID:MnIg5AlA0<> <a href="../test/read.cgi/livemegami/1668780184/203" rel="noopener noreferrer" target="_blank">&gt;&gt;203</a> <br> ママになってみんなに悪戯されるでござるよ～&#128525; <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/18(金) 23:08:16.69 ID:fkZ6saEf0<> んな姫のASMRアーカイブ解放されたの気のせい？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:08:19.06 ID:FskN3Zl+0<> 「ぺこら先輩にはいろんなカップリングがありますが…」 <br> これで行こう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:08:21.44 ID:hEZOP1XA0<> <a href="../test/read.cgi/livemegami/1668780184/198" rel="noopener noreferrer" target="_blank">&gt;&gt;198</a> <br> 悲しき獣 <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:08:24.09 ID:nQfPKASH0<> カエラ上手いな <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/18(金) 23:08:29.81 ID:nt6sMwmL0<> <a href="../test/read.cgi/livemegami/1668780184/198" rel="noopener noreferrer" target="_blank">&gt;&gt;198</a> <br> こどおばのこどおじ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:08:30.71 ID:d9Hfq2Ta0<> 笑顔で口開いてめっちゃ瞬きするやつ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/18(金) 23:08:33.45 ID:rpowtFA/0<> ぺこーら <br>  <br> ラミィのとこに帰ろう <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/18(金) 23:08:34.25 ID:0++h9Z5A0<> &#128020;マイクラやれ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/18(金) 23:08:37.00 ID:B6xSI8Jv0<> <a href="../test/read.cgi/livemegami/1668780184/169" rel="noopener noreferrer" target="_blank">&gt;&gt;169</a> <br> みこちがホロメンキャラクリしてやりそう <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:08:38.57 ID:eTm3cmHx0<> <a href="../test/read.cgi/livemegami/1668780184/187" rel="noopener noreferrer" target="_blank">&gt;&gt;187</a> <br> たんじゃなくてすばちょこルーナでやれ&#128545; <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:08:39.51 ID:Iohi5lBv0<> マイクラそんな聞く必要あるか？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:08:42.17 ID:DVRLvHng0<> <a href="../test/read.cgi/livemegami/1668780184/229" rel="noopener noreferrer" target="_blank">&gt;&gt;229</a> <br> Aでええやろ <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/18(金) 23:08:48.45 ID:i3ZkSnBm0<> ふっる <>
名無し＠18歳未満の入場禁止 無断転載禁止<><>2022/11/18(金) 23:08:49.85 ID:WgunRX2t0<> <a href="../test/read.cgi/livemegami/1668780184/187" rel="noopener noreferrer" target="_blank">&gt;&gt;187</a> <br> スバルとぼっさんだけでいい気がするわ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:08:50.67 ID:otFJakMP0<> ホロスタしね <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:08:54.45 ID:FvGwXpN50<> だるま4万だけどあいつは？ <>
名無し＠18歳未満の入場禁止 無断転載禁止<>sage<>2022/11/18(金) 23:08:57.59 ID:pZ2b10MT0<> 布団の雑談いくわ <>
